request_id,request_timestamp,origin_lat,origin_lon,destination_lat,destination_lon,trip_requirements,max_ride_factor,earliest_pickup,latest_dropoff,alt_type,alt_score
Weekday_MorningPeak_1390,2025-10-27T07:00:00,10.794738157143655,106.70420658970004,10.79157882444005,106.71475469810728,"{""wheelchair_accessible"": false}",1.35,,,,
Weekday_MorningPeak_0731,2025-10-27T07:00:00,10.7904234,106.71104785,10.798462641922637,106.71052503688792,"{""wheelchair_accessible"": false}",1.17,,,,
Weekday_MorningPeak_0258,2025-10-27T07:00:00,10.798188057539416,106.71336929221935,10.80317051347376,106.69802259279882,"{""wheelchair_accessible"": false}",1.89,,,,
Weekday_MorningPeak_0103,2025-10-27T07:00:00,10.807339516561369,106.71457319131568,10.790192972485048,106.71726499593078,"{""wheelchair_accessible"": false}",1.42,,,,
Weekday_MorningPeak_1350,2025-10-27T07:00:00,10.80847505,106.71702595,10.798996716462632,106.7067866675394,"{""wheelchair_accessible"": false}",1.36,,,,
Weekday_MorningPeak_1339,2025-10-27T07:00:00,10.7963122,106.6939295,10.80394215071108,106.6941058378206,"{""wheelchair_accessible"": false}",1.46,,,,
Weekday_MorningPeak_1320,2025-10-27T07:00:00,10.794100428117458,106.71188531426368,10.80394215071108,106.6941058378206,"{""wheelchair_accessible"": false}",1.73,,,,
Weekday_MorningPeak_1423,2025-10-27T07:00:00,10.79408401330251,106.71115347402966,10.799706316190417,106.70012410978056,"{""wheelchair_accessible"": false}",1.56,,,,
Weekday_MorningPeak_0766,2025-10-27T07:00:00,10.792193734502955,106.71252598657124,10.796934201751114,106.69222343671058,"{""wheelchair_accessible"": false}",1.42,,,,
Weekday_MorningPeak_0165,2025-10-27T07:00:00,,,10.792745310515796,106.70633024937936,"{""wheelchair_accessible"": false}",1.47,,,,
Weekday_MorningPeak_0616,2025-10-27T07:00:00,10.798188057539416,106.71336929221935,10.793578,106.717871,"{""wheelchair_accessible"": false}",1.63,,,,
Weekday_MorningPeak_0556,2025-10-27T07:00:00,10.7963122,106.6939295,10.7930619,106.7081317,"{""wheelchair_accessible"": false}",1.53,,,,
Weekday_MorningPeak_1183,2025-10-27T07:00:00,,,10.8167581146597,106.7019674982862,"{""wheelchair_accessible"": false}",1.4,,,,
Weekday_MorningPeak_0842,2025-10-27T07:00:00,10.795684198322943,106.6924990442822,10.817089390048542,106.70252880906448,"{""wheelchair_accessible"": false}",1.56,,,,
Weekday_MorningPeak_1142,2025-10-27T07:00:00,10.7963122,106.6939295,10.80411918267803,106.69293023819507,"{""wheelchair_accessible"": false}",1.64,,,,
Weekday_MorningPeak_1484,2025-10-27T07:00:00,10.790752216123964,106.71110747532234,10.798996716462632,106.7067866675394,"{""wheelchair_accessible"": false}",1.77,,,,
Weekday_MorningPeak_0907,2025-10-27T07:00:00,10.805477406564894,106.69625763331338,10.7989905,106.7068081,"{""wheelchair_accessible"": false}",1.48,,,,
Weekday_MorningPeak_1486,2025-10-27T07:00:00,10.791681790949536,106.7126710562392,10.817089390048542,106.70252880906448,"{""wheelchair_accessible"": false}",1.23,,,,
Weekday_MorningPeak_0483,2025-10-27T07:00:00,10.791007155221516,106.7214454784093,10.8118404,106.6959099,"{""wheelchair_accessible"": false}",1.34,,,,
Weekday_MorningPeak_0988,2025-10-27T07:00:00,10.791007155221516,106.7214454784093,10.803236536005556,106.69456383499268,"{""wheelchair_accessible"": false}",1.54,,,,
Weekday_MorningPeak_1483,2025-10-27T07:00:00,10.798948361724111,106.71728264749974,10.80242706760652,106.69478950613572,"{""wheelchair_accessible"": false}",1.57,,,,
Weekday_MorningPeak_1487,2025-10-27T07:00:00,10.793264498854702,106.70567481090842,10.803236536005556,106.69456383499268,"{""wheelchair_accessible"": false}",1.4,,,,
Weekday_MorningPeak_0444,2025-10-27T07:00:00,10.7963122,106.6939295,10.799706316190417,106.70012410978056,"{""wheelchair_accessible"": false}",1.89,,,,
Weekday_MorningPeak_1489,2025-10-27T07:00:00,10.807339516561369,106.71457319131568,10.817089390048542,106.70252880906448,"{""wheelchair_accessible"": false}",1.33,,,,
Weekday_MorningPeak_0959,2025-10-27T07:00:00,10.791098161667458,106.7111317308238,10.80240196547712,106.69405251709912,"{""wheelchair_accessible"": false}",1.59,,,,
Weekday_MorningPeak_0452,2025-10-27T07:00:00,10.791943282595325,106.71293643772093,10.8118404,106.6959099,"{""wheelchair_accessible"": false}",1.32,,,,
Weekday_MorningPeak_0467,2025-10-27T07:00:00,10.793264498854702,106.70567481090842,10.80411918267803,106.69293023819507,"{""wheelchair_accessible"": false}",1.46,,,,
Weekday_MorningPeak_0458,2025-10-27T07:00:00,10.7960573,106.6939174,10.798462641922637,106.71052503688792,"{""wheelchair_accessible"": false}",1.4,,,,
Weekday_MorningPeak_0436,2025-10-27T07:00:00,10.789822000969403,106.72079858286794,10.79243781706158,106.7113156441214,"{""wheelchair_accessible"": false}",1.72,,,,
Weekday_MorningPeak_0399,2025-10-27T07:00:00,10.794100428117458,106.71188531426368,10.792096714014258,106.71202854506696,"{""wheelchair_accessible"": false}",1.43,,,,
Weekday_MorningPeak_1403,2025-10-27T07:00:00,10.790990533331636,106.71900940639244,10.80411918267803,106.69293023819507,"{""wheelchair_accessible"": false}",1.12,,,,
Weekday_MorningPeak_1122,2025-10-27T07:00:00,10.7904234,106.71104785,10.796934201751114,106.69222343671058,"{""wheelchair_accessible"": false}",1.62,,,,
Weekday_MorningPeak_0363,2025-10-27T07:00:00,10.791829235338106,106.72168520068652,10.793578,106.717871,"{""wheelchair_accessible"": false}",1.46,,,,
Weekday_MorningPeak_1048,2025-10-27T07:00:00,10.791943282595325,106.71293643772093,10.797965830829426,106.69571357669042,"{""wheelchair_accessible"": false}",1.1,,,,
Weekday_MorningPeak_0856,2025-10-27T07:00:00,10.807339516561369,106.71457319131568,10.79243781706158,106.7113156441214,"{""wheelchair_accessible"": false}",1.34,,,,
Weekday_MorningPeak_1063,2025-10-27T07:00:00,10.791007155221516,106.7214454784093,10.798996716462632,106.7067866675394,"{""wheelchair_accessible"": false}",1.61,,,,
Weekday_MorningPeak_0529,2025-10-27T07:00:00,10.798188057539416,106.71336929221935,10.80411918267803,106.69293023819507,"{""wheelchair_accessible"": false}",1.6,,,,
Weekday_MorningPeak_0843,2025-10-27T07:00:00,10.794100428117458,106.71188531426368,10.793578,106.717871,"{""wheelchair_accessible"": false}",1.58,,,,
Weekday_MorningPeak_0533,2025-10-27T07:00:00,10.791943282595325,106.71293643772093,10.814272798891542,106.71621494991902,"{""wheelchair_accessible"": false}",1.71,,,,
Weekday_MorningPeak_1138,2025-10-27T07:00:00,10.811265242310052,106.71534704475144,10.8068238,106.7132414,"{""wheelchair_accessible"": false}",1.19,,,,
Weekday_MorningPeak_0693,2025-10-27T07:00:00,10.789368225151485,106.7177927195812,10.799706316190417,106.70012410978056,"{""wheelchair_accessible"": false}",1.46,,,,
Weekday_MorningPeak_0971,2025-10-27T07:00:00.275204,10.790752216123964,106.71110747532234,10.799527633242556,106.70920881913992,"{""wheelchair_accessible"": false}",1.68,,,,
Weekday_MorningPeak_1203,2025-10-27T07:00:30.068010,10.790610851323652,106.71996738700216,10.797965830829426,106.69571357669042,"{""wheelchair_accessible"": false}",1.37,,,,
Weekday_MorningPeak_1204,2025-10-27T07:00:43.631203,10.790412259882704,106.72197969699118,10.80242706760652,106.69478950613572,"{""wheelchair_accessible"": false}",1.54,,,,
Weekday_MorningPeak_0408,2025-10-27T07:01:03.345594,10.795684198322943,106.6924990442822,10.817089390048542,106.70252880906448,"{""wheelchair_accessible"": false}",1.43,,,,
Weekday_MorningPeak_1369,2025-10-27T07:01:08.031083,10.815581030726417,106.70691076464333,10.798462641922637,106.71052503688792,"{""wheelchair_accessible"": true}",1.49,,,,
Weekday_MorningPeak_0404,2025-10-27T07:01:08.430772,10.7904234,106.71104785,10.8125516,106.70595325,"{""wheelchair_accessible"": false}",1.3,,,,
Weekday_MorningPeak_0790,2025-10-27T07:01:11.100049,10.810622199999996,106.70267825,10.817089390048542,106.70252880906448,"{""wheelchair_accessible"": false}",1.7,,,,
Weekday_MorningPeak_0291,2025-10-27T07:01:11.256768,10.792884784000112,106.72181383553652,10.792745310515796,106.70633024937936,"{""wheelchair_accessible"": false}",1.37,,,,
Weekday_MorningPeak_0462,2025-10-27T07:01:19.698638,10.790806906836798,106.71050187502826,10.7930619,106.7081317,"{""wheelchair_accessible"": false}",1.39,,,,
Weekday_MorningPeak_1342,2025-10-27T07:01:28.832108,10.793264498854702,106.70567481090842,10.804872022592932,106.71676380887388,"{""wheelchair_accessible"": false}",1.57,,,,
Weekday_MorningPeak_1444,2025-10-27T07:01:36.645195,10.793264498854702,106.70567481090842,10.806826291323675,106.71306394051348,"{""wheelchair_accessible"": false}",1.31,,,,
Weekday_MorningPeak_1193,2025-10-27T07:01:37.497615,10.792884784000112,106.72181383553652,10.80220138283586,106.71471872895265,"{""wheelchair_accessible"": false}",1.81,,,,
Weekday_MorningPeak_0510,2025-10-27T07:01:43.561953,10.791007155221516,106.7214454784093,10.805154322350704,106.6955989390231,"{""wheelchair_accessible"": false}",1.66,,,,
Weekday_MorningPeak_0507,2025-10-27T07:02:00.686846,10.798948361724111,106.71728264749974,10.79606321156495,106.71548952881582,"{""wheelchair_accessible"": false}",1.83,,,,
Weekday_MorningPeak_1066,2025-10-27T07:02:03.680388,10.795684198322943,106.6924990442822,10.7985763,106.7184993,"{""wheelchair_accessible"": false}",1.44,,,,
Weekday_MorningPeak_1077,2025-10-27T07:02:10.564252,10.792193734502955,106.71252598657124,10.805154322350704,106.6955989390231,"{""wheelchair_accessible"": false}",1.28,,,,
Weekday_MorningPeak_0778,2025-10-27T07:02:35.653848,10.791007155221516,106.7214454784093,10.792754444435628,106.70654158638096,"{""wheelchair_accessible"": false}",1.33,,,,
Weekday_MorningPeak_1044,2025-10-27T07:02:42.136385,10.79314777092704,106.70517551711828,10.803236536005556,106.69456383499268,"{""wheelchair_accessible"": false}",1.48,,,,
Weekday_MorningPeak_0692,2025-10-27T07:02:47.032675,10.800774511696307,106.71723305696744,10.799218221717934,106.69162699382537,"{""wheelchair_accessible"": false}",1.74,,,,
Weekday_MorningPeak_0166,2025-10-27T07:03:06.239740,10.79314777092704,106.70517551711828,10.817089390048542,106.70252880906448,"{""wheelchair_accessible"": false}",1.48,,,,
Weekday_MorningPeak_0793,2025-10-27T07:03:38.521928,10.79408401330251,106.71115347402966,10.80240196547712,106.69405251709912,"{""wheelchair_accessible"": false}",1.44,,,,
Weekday_MorningPeak_0026,2025-10-27T07:04:14.986104,10.791556866140144,106.72250640199552,10.80317051347376,106.69802259279882,"{""wheelchair_accessible"": false}",1.56,,,,
Weekday_MorningPeak_1207,2025-10-27T07:04:25.387002,10.803053198236752,106.71409072951874,10.798996716462632,106.7067866675394,"{""wheelchair_accessible"": false}",1.53,,,,
Weekday_MorningPeak_1087,2025-10-27T07:04:36.452824,10.794862761789703,106.7197040186866,10.81241795182653,106.70239577388509,"{""wheelchair_accessible"": false}",1.93,,,,
Weekday_MorningPeak_0176,2025-10-27T07:04:37.369418,10.792164345818508,106.72253129795467,10.798586039800048,106.72323798387976,"{""wheelchair_accessible"": false}",1.55,,,,
Weekday_MorningPeak_1206,2025-10-27T07:04:37.553626,10.790990533331636,106.71900940639244,10.792096714014258,106.71202854506696,"{""wheelchair_accessible"": false}",1.36,,,,
Weekday_MorningPeak_1165,2025-10-27T07:05:01.599574,10.7939943907019,106.71234233635074,10.804803022205036,106.71790330989178,"{""wheelchair_accessible"": false}",1.49,,,,
Weekday_MorningPeak_0212,2025-10-27T07:05:20.682078,10.795737023959369,106.69391501096092,10.799218221717934,106.69162699382537,"{""wheelchair_accessible"": false}",1.2,,,,
Weekday_MorningPeak_0650,2025-10-27T07:05:26.380906,10.803053198236752,106.71409072951874,10.8125516,106.70595325,"{""wheelchair_accessible"": false}",1.64,,,,
Weekday_MorningPeak_1020,2025-10-27T07:05:26.527652,10.80847505,106.71702595,10.797965830829426,106.69571357669042,"{""wheelchair_accessible"": false}",1.49,,,,
Weekday_MorningPeak_0954,2025-10-27T07:05:37.859353,10.795737023959369,106.69391501096092,10.805154322350704,106.6955989390231,"{""wheelchair_accessible"": false}",1.41,,,,
Weekday_MorningPeak_0597,2025-10-27T07:05:39.347082,10.798948361724111,106.71728264749974,10.8068238,106.7132414,"{""wheelchair_accessible"": false}",1.95,,,,
Weekday_MorningPeak_1344,2025-10-27T07:05:40.203073,10.791681790949536,106.7126710562392,10.798462641922637,106.71052503688792,"{""wheelchair_accessible"": false}",1.1,,,,
Weekday_MorningPeak_0922,2025-10-27T07:05:56.989092,10.815882824836178,106.70139088531192,10.7970171,106.7031929,"{""wheelchair_accessible"": false}",1.63,,,,
Weekday_MorningPeak_1473,2025-10-27T07:05:58.776684,10.789822000969403,106.72079858286794,10.79606321156495,106.71548952881582,"{""wheelchair_accessible"": false}",1.68,,,,
Weekday_MorningPeak_1420,2025-10-27T07:05:58.807533,10.792884784000112,106.72181383553652,10.8125516,106.70595325,"{""wheelchair_accessible"": false}",1.6,,,,
Weekday_MorningPeak_0759,2025-10-27T07:06:04.388481,10.803053198236752,106.71409072951874,10.798045529773685,106.69672342845884,"{""wheelchair_accessible"": false}",1.58,,,,
Weekday_MorningPeak_0160,2025-10-27T07:06:06.229850,10.790806906836798,106.71050187502826,10.790077319173433,106.71458693982312,"{""wheelchair_accessible"": false}",1.48,,,,
Weekday_MorningPeak_0472,2025-10-27T07:06:07.150648,10.79314777092704,106.70517551711828,10.804872022592932,106.71676380887388,"{""wheelchair_accessible"": false}",1.31,,,,
Weekday_MorningPeak_0969,2025-10-27T07:06:22.716963,10.795684198322943,106.6924990442822,10.790149731602371,106.7196321170963,"{""wheelchair_accessible"": false}",1.65,,,,
Weekday_MorningPeak_0708,2025-10-27T07:06:33.399353,10.802851620077888,106.72125075488312,10.803236536005556,106.69456383499268,"{""wheelchair_accessible"": false}",1.58,,,,
Weekday_MorningPeak_1127,2025-10-27T07:06:38.032475,10.794862761789703,106.7197040186866,10.799527633242556,106.70920881913992,"{""wheelchair_accessible"": false}",1.5,,,,
Weekday_MorningPeak_0434,2025-10-27T07:06:53.469110,10.810712895676096,106.70320047771511,10.796934201751114,106.69222343671058,"{""wheelchair_accessible"": false}",1.54,,,,
Weekday_MorningPeak_1222,2025-10-27T07:07:00.752018,10.792884784000112,106.72181383553652,10.799527633242556,106.70920881913992,"{""wheelchair_accessible"": false}",1.43,,,,
Weekday_MorningPeak_1494,2025-10-27T07:07:02.128650,10.791098161667458,106.7111317308238,10.804803022205036,106.71790330989178,"{""wheelchair_accessible"": false}",1.51,,,,
Weekday_MorningPeak_0314,2025-10-27T07:07:09.041781,10.798948361724111,106.71728264749974,10.799218221717934,106.69162699382537,"{""wheelchair_accessible"": false}",1.64,,,,
Weekday_MorningPeak_0545,2025-10-27T07:07:21.013446,10.794738157143655,106.70420658970004,10.80220138283586,106.71471872895265,"{""wheelchair_accessible"": false}",1.51,,,,
Weekday_MorningPeak_0224,2025-10-27T07:07:33.061236,10.795737023959369,106.69391501096092,10.806826291323675,106.71306394051348,"{""wheelchair_accessible"": false}",1.67,,,,
Weekday_MorningPeak_1064,2025-10-27T07:07:50.497066,10.792164345818508,106.72253129795467,10.792754444435628,106.70654158638096,"{""wheelchair_accessible"": false}",1.58,,,,
Weekday_MorningPeak_0088,2025-10-27T07:07:58.951475,10.791007155221516,106.7214454784093,10.799706316190417,106.70012410978056,"{""wheelchair_accessible"": false}",1.47,,,,
Weekday_MorningPeak_0056,2025-10-27T07:08:15.243438,10.791681790949536,106.7126710562392,10.804713991043087,106.71856424171548,"{""wheelchair_accessible"": false}",1.52,,,,
Weekday_MorningPeak_0358,2025-10-27T07:08:39.411494,10.793104147251396,106.72236723851871,10.817089390048542,106.70252880906448,"{""wheelchair_accessible"": false}",1.55,,,,
Weekday_MorningPeak_1411,2025-10-27T07:08:50.627151,10.79980336530678,106.70199071448272,10.799218221717934,106.69162699382537,"{""wheelchair_accessible"": false}",1.29,,,,
Weekday_MorningPeak_0055,2025-10-27T07:08:56.352151,10.79314777092704,106.70517551711828,10.8118404,106.6959099,"{""wheelchair_accessible"": false}",1.28,,,,
Weekday_MorningPeak_0894,2025-10-27T07:09:08.671889,10.792164345818508,106.72253129795467,10.79606321156495,106.71548952881582,"{""wheelchair_accessible"": false}",1.51,,,,
Weekday_MorningPeak_0107,2025-10-27T07:09:13.102720,10.810622199999996,106.70267825,10.790192972485048,106.71726499593078,"{""wheelchair_accessible"": false}",1.54,,,,
Weekday_MorningPeak_0935,2025-10-27T07:09:18.625939,10.815882824836178,106.70139088531192,10.804803022205036,106.71790330989178,"{""wheelchair_accessible"": false}",1.41,,,,
Weekday_MorningPeak_0872,2025-10-27T07:09:29.202869,10.816491784260608,106.70133515527664,10.81241795182653,106.70239577388509,"{""wheelchair_accessible"": false}",1.52,,,,
Weekday_MorningPeak_0466,2025-10-27T07:09:34.813557,10.798948361724111,106.71728264749974,10.8068238,106.7132414,"{""wheelchair_accessible"": false}",1.1,,,,
Weekday_MorningPeak_0810,2025-10-27T07:09:37.890187,10.7904234,106.71104785,10.808735754213204,106.71624620336968,"{""wheelchair_accessible"": false}",1.33,,,,
Weekday_MorningPeak_0653,2025-10-27T07:09:38.567451,10.810712895676096,106.70320047771511,10.806826291323675,106.71306394051348,"{""wheelchair_accessible"": false}",1.88,,,,
Weekday_MorningPeak_0439,2025-10-27T07:09:39.426414,10.7963122,106.6939295,10.7985763,106.7184993,"{""wheelchair_accessible"": false}",1.46,,,,
Weekday_MorningPeak_1131,2025-10-27T07:09:50.059857,10.794100428117458,106.71188531426368,10.81241795182653,106.70239577388509,"{""wheelchair_accessible"": false}",1.57,,,,
Weekday_MorningPeak_0129,2025-10-27T07:09:50.815992,10.792193734502955,106.71252598657124,10.815986312046846,106.70789585768613,"{""wheelchair_accessible"": false}",1.62,,,,
Weekday_MorningPeak_0811,2025-10-27T07:09:57.578236,10.79299480045998,106.72036962347995,10.80240196547712,106.69405251709912,"{""wheelchair_accessible"": false}",1.73,,,,
Weekday_MorningPeak_0984,2025-10-27T07:09:59.284379,10.791098161667458,106.7111317308238,10.799706316190417,106.70012410978056,"{""wheelchair_accessible"": false}",1.59,,,,
Weekday_MorningPeak_0135,2025-10-27T07:10:01.513382,10.789822000969403,106.72079858286794,10.80317051347376,106.69802259279882,"{""wheelchair_accessible"": false}",1.26,,,,
Weekday_MorningPeak_0070,2025-10-27T07:10:14.502580,10.811265242310052,106.71534704475144,10.809618058801284,106.70852307418944,"{""wheelchair_accessible"": false}",1.36,,,,
Weekday_MorningPeak_0981,2025-10-27T07:10:24.950938,10.794862761789703,106.7197040186866,10.7930619,106.7081317,"{""wheelchair_accessible"": false}",1.5,,,,
Weekday_MorningPeak_0164,2025-10-27T07:10:31.837060,10.795684198322943,106.6924990442822,10.799527633242556,106.70920881913992,"{""wheelchair_accessible"": false}",2.09,,,,
Weekday_MorningPeak_0069,2025-10-27T07:10:31.958461,10.815581030726417,106.70691076464333,10.798996716462632,106.7067866675394,"{""wheelchair_accessible"": false}",1.37,,,,
Weekday_MorningPeak_0928,2025-10-27T07:10:37.584941,10.805477406564894,106.69625763331338,10.804974764212435,106.694265239736,"{""wheelchair_accessible"": false}",1.3,,,,
Weekday_MorningPeak_0974,2025-10-27T07:10:50.494756,10.791007155221516,106.7214454784093,10.80220138283586,106.71471872895265,"{""wheelchair_accessible"": false}",1.63,,,,
Weekday_MorningPeak_1083,2025-10-27T07:11:25.493733,10.792164345818508,106.72253129795467,10.814272798891542,106.71621494991902,"{""wheelchair_accessible"": false}",1.62,,,,
Weekday_MorningPeak_1490,2025-10-27T07:11:35.789350,10.791556866140144,106.72250640199552,10.8068238,106.7132414,"{""wheelchair_accessible"": false}",1.76,,,,
Weekday_MorningPeak_1073,2025-10-27T07:11:42.043346,10.815882824836178,106.70139088531192,10.792096714014258,106.71202854506696,"{""wheelchair_accessible"": false}",1.82,,,,
Weekday_MorningPeak_0348,2025-10-27T07:11:51.883857,10.792193734502955,106.71252598657124,10.8149424,106.7107009,"{""wheelchair_accessible"": false}",1.4,,,,
Weekday_MorningPeak_0571,2025-10-27T07:11:55.542797,10.7963122,106.6939295,10.804803022205036,106.71790330989178,"{""wheelchair_accessible"": false}",1.71,,,,
Weekday_MorningPeak_0450,2025-10-27T07:11:57.485185,10.815882824836178,106.70139088531192,10.814272798891542,106.71621494991902,"{""wheelchair_accessible"": false}",1.26,,,,
Weekday_MorningPeak_0114,2025-10-27T07:12:00.426375,10.790610851323652,106.71996738700216,10.7989905,106.7068081,"{""wheelchair_accessible"": false}",1.1,,,,
Weekday_MorningPeak_0391,2025-10-27T07:12:02.041437,10.7963122,106.6939295,10.799218221717934,106.69162699382537,"{""wheelchair_accessible"": false}",1.58,,,,
Weekday_MorningPeak_0964,2025-10-27T07:12:05.500652,10.791007155221516,106.7214454784093,10.809474715817146,106.71503567748027,"{""wheelchair_accessible"": false}",1.43,,,,
Weekday_MorningPeak_1126,2025-10-27T07:12:13.513310,10.810712895676096,106.70320047771511,10.805154322350704,106.6955989390231,"{""wheelchair_accessible"": false}",1.2,,,,
Weekday_MorningPeak_0506,2025-10-27T07:12:14.934330,10.791007155221516,106.7214454784093,10.7985879,106.7232392,"{""wheelchair_accessible"": false}",1.77,,,,
Weekday_MorningPeak_0141,2025-10-27T07:12:16.015153,10.7963122,106.6939295,10.792096714014258,106.71202854506696,"{""wheelchair_accessible"": false}",1.48,,,,
Weekday_MorningPeak_0834,2025-10-27T07:12:17.699533,10.816491784260608,106.70133515527664,10.804713991043087,106.71856424171548,"{""wheelchair_accessible"": false}",1.5,,,,
Weekday_MorningPeak_0324,2025-10-27T07:12:19.442402,10.79314777092704,106.70517551711828,10.804713991043087,106.71856424171548,"{""wheelchair_accessible"": false}",1.55,,,,
Weekday_MorningPeak_0906,2025-10-27T07:12:20.934800,10.794100428117458,106.71188531426368,10.7954204,106.6954845,"{""wheelchair_accessible"": true}",1.1,,,,
Weekday_MorningPeak_1263,2025-10-27T07:12:24.005199,10.807339516561369,106.71457319131568,10.79157882444005,106.71475469810728,"{""wheelchair_accessible"": false}",1.57,,,,
Weekday_MorningPeak_0159,2025-10-27T07:12:37.281813,10.802851620077888,106.72125075488312,10.789972028734589,106.70930256829531,"{""wheelchair_accessible"": false}",1.64,,,,
Weekday_MorningPeak_1192,2025-10-27T07:12:44.220893,10.794738157143655,106.70420658970004,10.792096714014258,106.71202854506696,"{""wheelchair_accessible"": false}",1.1,,,,
Weekday_MorningPeak_1262,2025-10-27T07:12:44.738467,10.789368225151485,106.7177927195812,10.797965830829426,106.69571357669042,"{""wheelchair_accessible"": false}",1.2,,,,
Weekday_MorningPeak_0036,2025-10-27T07:12:45.626140,10.79980336530678,106.70199071448272,10.79157882444005,106.71475469810728,"{""wheelchair_accessible"": false}",1.47,,,,
Weekday_MorningPeak_0508,2025-10-27T07:12:54.496530,10.7965628,106.6939362,10.789972028734589,106.70930256829531,"{""wheelchair_accessible"": false}",1.78,,,,
Weekday_MorningPeak_0295,2025-10-27T07:12:56.555673,10.815882824836178,106.70139088531192,10.80411918267803,106.69293023819507,"{""wheelchair_accessible"": false}",1.5,,,,
Weekday_MorningPeak_0663,2025-10-27T07:12:59.796493,10.791007155221516,106.7214454784093,10.790149731602371,106.7196321170963,"{""wheelchair_accessible"": false}",1.75,,,,
Weekday_MorningPeak_0280,2025-10-27T07:13:16.087769,10.791943282595325,106.71293643772093,10.817089390048542,106.70252880906448,"{""wheelchair_accessible"": false}",1.6,,,,
Weekday_MorningPeak_1314,2025-10-27T07:13:30.196304,10.816491784260608,106.70133515527664,10.806826291323675,106.71306394051348,"{""wheelchair_accessible"": false}",1.36,,,,
Weekday_MorningPeak_0435,2025-10-27T07:13:35.504246,10.798188057539416,106.71336929221935,10.803236536005556,106.69456383499268,"{""wheelchair_accessible"": false}",1.26,,,,
