edge_id,start_node,end_node,distance,speed_limit,one_way,vehicle_restrictions,parking_ban,ban_hours,motor_lanes,mixed_lanes,road_width,sidewalk_status,edge_type,car_pass_prob
26,366381336,366455561,123.35456660756536,50,False,,,,,,,,alley,0.9316851928310801
27,366381388,5776272393,38.978103605919074,60,True,,,,,,,,main_road,0.6797002754196688
28,366381388,2030638609,90.4351118228195,50,False,,,,,,,,alley,0.868413678465957
29,366381624,1497324788,49.16161536968665,50,False,,,,,,,,alley,0.7265002009356002
30,366381624,366387986,98.18816523880736,50,False,,,,,,,,alley,0.8867492071997656
31,366381624,366398490,61.166209520940235,50,False,,,,,,,,alley,0.7758485317909923
32,366381624,2030639681,153.4744862230263,50,False,,,,,,,,alley,0.9636313941704207
33,366382455,5733055240,94.88793418892652,50,False,,,,,,,,main_road,0.879233163605917
34,366382455,5737751095,45.76960578084826,50,False,,,,,,,,main_road,0.7113901337800449
35,366382455,5737751048,51.06116668244485,50,False,,,,,,,,alley,0.734743146836507
36,366382472,5735415592,51.77602568477518,50,False,,,,,,,,alley,0.7378037839163437
37,366382472,366464634,126.86479848417905,50,False,,,,,,,,alley,0.9364499278251682
38,366382472,5735415584,89.50890375307884,50,False,,,,,,,,alley,0.8660623519339609
39,366382945,5733023026,163.47983140077716,50,False,,,,,,,,alley,0.9706199052440051
40,366383148,1497260134,85.23247561121427,50,False,,,,,,,,alley,0.8547420587156405
41,366383148,5721574893,81.02088340307407,50,False,,,,,,,,alley,0.8428283004143395
42,366383148,1497260863,192.84589578007225,50,False,,,,,,,,alley,0.9844056558107205
43,366383148,5764779796,133.53671473380882,50,False,,,,,,,,alley,0.9446627400273668
44,366384627,538184348,56.28169855959113,50,False,,,,,,,,alley,0.7565640640214459
45,366384627,2036251769,246.10771871500012,50,False,,,,,,,,alley,0.9951288187495103
46,366384627,2036251707,73.4955495948374,50,False,,,,,,,,alley,0.8195783292716646
47,366384879,366406208,42.32989771420838,50,False,,,,,,,,alley,0.6955721663945862
48,366384879,925249852,50.594345613819755,50,False,,,,,,,,alley,0.7327321951998669
49,366384879,366386086,104.8048459954226,50,False,,,,,,,,alley,0.9005949877291328
50,366386086,366368194,92.8759896059378,50,False,,,,,,,,alley,0.8744428251368032
51,366386086,366417336,193.04043351932677,50,False,,,,,,,,alley,0.9844713678843637
52,366386086,366384879,104.8048459954226,50,False,,,,,,,,alley,0.9005949877291328
53,366386878,366403574,59.734650655487954,50,False,,,,,,,,main_road,0.7703113132083748
54,366386878,5778363375,62.98113787963874,50,False,,,,,,,,alley,0.7827311706064585
55,366386878,366389946,202.44616852596658,50,False,,,,,,,,main_road,0.9873430699862957
56,366387986,1497324789,48.44975122703372,50,False,,,,,,,,alley,0.7233703049167154
57,366387986,366381624,98.18816523880736,50,False,,,,,,,,alley,0.8867492071997656
58,366387986,2030639681,51.91882274615109,50,False,,,,,,,,alley,0.7384124279541955
59,366388622,366448854,276.90589577464254,50,False,,,,,,,,alley,0.9975239844803537
60,366389334,5778363401,72.9697736524958,50,False,,,,,,,,alley,0.8178576923579154
61,366389334,1276696901,35.69317587607415,50,False,,,,,,,,main_road,0.663730470405756
62,366389334,5778363389,34.84212987179086,50,False,,,,,,,,main_road,0.659529417517919
63,366389762,2403042635,7.708173124575463,50,False,,,,,,,,alley,0.5157205375135644
64,366389762,6639998949,98.84396905099473,60,True,,,,,,,,main_road,0.8881932786078041
65,366389762,366417336,174.22308511515263,50,False,,,,,,,,alley,0.9766721435206939
66,366389762,366446528,240.3846117657937,50,False,,,,,,,,alley,0.9944772597568313
67,366389946,5778363369,54.266539561179854,50,False,,,,,,,,main_road,0.7482875188274496
68,366389946,5733481780,48.03686473869767,50,False,,,,,,,,alley,0.7215448402685948
69,366389946,366386878,202.44616852596658,50,False,,,,,,,,main_road,0.9873430699862957
70,366390689,9336134932,65.86080082114431,60,True,,,,,,,,main_road,0.7933355008307952
71,366390965,1497313065,44.674395799315995,50,False,,,,,,,,alley,0.7064067985244668
72,366390965,5337055597,44.71323803033241,50,False,,,,,,,,alley,0.7065843934119459
73,366390965,1497313080,44.12377204846727,50,False,,,,,,,,alley,0.7038824902735225
74,366390965,366372456,94.97495343282962,50,False,,,,,,,,alley,0.8794367521064157
75,366391224,5733448365,21.405854568528447,50,False,,,,,,,,main_road,0.5902338847678176
76,366391224,366418696,131.61022950314273,50,False,,,,,,,,alley,0.9423997770717623
77,366391224,1496094381,112.35496358139136,50,False,,,,,,,,main_road,0.9145367156697339
78,366391891,1276696938,105.63931750469987,50,False,,,,,,,,main_road,0.9022301090780481
79,366391891,2418495065,55.73551686694991,60,True,,,,,,,,main_road,0.7543391744088219
80,366392837,1497214169,70.5560014745311,50,False,,,,,,,,alley,0.8097947647518786
81,366392837,1671468663,45.46777254674704,50,False,,,,,,,,main_road,0.7100217809004802
82,366392837,4530420395,128.90053907625114,50,False,,,,,,,,main_road,0.9390694839871097
83,366397039,2351203667,172.19926350121366,60,True,,,,,,,,main_road,0.9756335104657975
84,366397039,2351201565,9.674264462016207,50,False,,,,,,,,alley,0.5265386763455856
85,366398102,5337055588,61.635877309996566,50,False,,,,,,,,main_road,0.7776443765025834
86,366398102,366377501,14.190663531336181,50,False,,,,,,,,main_road,0.5512789949685113
87,366398102,1497313150,39.52809500825023,50,False,,,,,,,,alley,0.6823346735889948
88,366398490,366381624,61.166209520940235,50,False,,,,,,,,alley,0.7758485317909923
89,366398490,366400308,97.8305620363756,50,False,,,,,,,,main_road,0.8859549341234344
90,366398490,366403574,114.8935575652065,50,False,,,,,,,,main_road,0.9188113922193626
91,366398996,1671468663,169.8805358026887,50,False,,,,,,,,alley,0.9743880603990902
92,366398996,4530420395,170.79788699698364,50,False,,,,,,,,alley,0.9748880375579034
93,366398996,1497255676,61.75707781506236,50,False,,,,,,,,alley,0.7781061334358302
94,366399131,5733266082,67.7305984340195,50,False,,,,,,,,alley,0.8000133724634109
95,366399131,3329711672,75.42672824700054,50,False,,,,,,,,alley,0.8257894357194998
96,366399131,2351201564,80.0885100820339,50,False,,,,,,,,alley,0.8400857041545606
97,366400248,1408031698,30.723524406157,60,True,,,,,,,,main_road,0.6388517607760547
98,366400308,2030638976,103.44462087246231,50,False,,,,,,,,main_road,0.8978775008421701
99,366400308,366446264,58.929749348257744,50,False,,,,,,,,alley,0.7671561066663298
100,366400308,366428309,59.12221244875047,50,False,,,,,,,,alley,0.7679132978476145
101,366400308,366398490,97.8305620363756,50,False,,,,,,,,main_road,0.8859549341234344
102,366401243,366377501,31.448668423150288,50,False,,,,,,,,main_road,0.6425325397138554
103,366401243,1276696901,36.07956272246968,50,False,,,,,,,,main_road,0.665629342940401
104,366401243,1497313159,50.23055808908036,50,False,,,,,,,,main_road,0.7311583894565061
105,366402259,696860126,63.19178530762075,50,False,,,,,,,,main_road,0.7835200265696097
106,366402259,366458339,156.82264216699397,50,False,,,,,,,,main_road,0.9661319615607424
107,366402259,366440405,151.96580979603903,60,True,,,,,,,,main_road,0.9624474108218892
108,366402451,7787980711,16.452190973315318,50,False,,,,,,,,main_road,0.5635803533354279
109,366402451,8556388353,54.14466683526939,50,False,,,,,,,,main_road,0.7477810279823133
110,366402451,8816218943,79.08058028352896,50,False,,,,,,,,alley,0.8370774096498445
111,366403574,366386878,59.734650655487954,50,False,,,,,,,,main_road,0.7703113132083748
112,366403574,2030639437,118.44834241004483,50,False,,,,,,,,main_road,0.9244697985121636
113,366403574,366398490,114.8935575652065,50,False,,,,,,,,main_road,0.9188113922193626
114,366403574,366430665,63.83105210176417,50,False,,,,,,,,main_road,0.7859013198177537
115,366403965,366405851,216.749013554479,50,False,,,,,,,,alley,0.9907348398080938
116,366404504,2030639419,48.19561070850693,50,False,,,,,,,,alley,0.7222475669263094
117,366404504,366414641,237.65938374163824,50,False,,,,,,,,alley,0.9941372277299397
118,366404504,366467615,180.84517108380246,50,False,,,,,,,,alley,0.9797772624625124
119,366404915,366448854,43.05242423352831,50,False,,,,,,,,alley,0.6989351314736965
120,366404915,366443071,64.8406152124332,50,False,,,,,,,,main_road,0.7896230480151074
121,366404915,5777089060,28.389025921949667,50,False,,,,,,,,main_road,0.6268926177010619
122,366405851,1408031715,49.13539524840931,50,False,,,,,,,,alley,0.7263853097978406
123,366405851,366403965,216.74901355447906,50,False,,,,,,,,alley,0.9907348398080938
124,366405851,9577435344,97.05265503857231,50,False,,,,,,,,alley,0.8842103498338223
125,366405869,1497260145,9.524319644102139,50,False,,,,,,,,alley,0.5257143746748965
126,366405869,5773400830,64.23472737826764,50,False,,,,,,,,alley,0.787395179272444
127,366405869,1497260146,149.67959767091304,50,False,,,,,,,,alley,0.9605823814518449
128,366405871,366413742,60.37887771098186,50,False,,,,,,,,main_road,0.772814973429095
129,366405871,5733269525,344.21207455816887,50,False,,,,,,,,main_road,0.9994375833489751
130,366406208,366384879,42.32989771420838,50,False,,,,,,,,alley,0.6955721663945862
131,366406208,366476094,101.17041777535442,50,False,,,,,,,,alley,0.8931868869346721
132,366406208,4639072646,65.58175786586911,50,False,,,,,,,,alley,0.7923249010048099
133,366407697,2403042638,8.124258546657265,50,False,,,,,,,,alley,0.5180115608907984
134,366407697,366417633,87.11732367240488,60,True,,,,,,,,main_road,0.8598264128014381
135,366409651,366478755,260.542112876346,50,False,,,,,,,,alley,0.9964519736478631
136,366409651,5733023047,388.9146174735276,50,False,,,,,,,,alley,0.999790039602104
137,366409651,1671468679,83.74383081382904,50,False,,,,,,,,alley,0.850619038579096
138,366409734,5337055559,11.22030419105265,60,True,,,,,,,,alley,0.5350285829548093
139,366409734,5337055556,101.11153908797839,60,True,,,,,,,,main_road,0.893062964785643
140,366409902,5737751041,15.278993005702397,50,False,,,,,,,,alley,0.557207641331612
141,366409902,366452436,16.232646420178938,50,False,,,,,,,,alley,0.5623893365887005
142,366409902,5737751048,12.461123771288568,50,False,,,,,,,,alley,0.5418279896787112
143,366411631,366368194,40.88177364348899,50,False,,,,,,,,alley,0.6887688921051967
144,366411631,366469134,85.718863008939,50,False,,,,,,,,alley,0.8560685555278102
145,366411631,366455478,152.7488241312601,50,False,,,,,,,,alley,0.9630664588991337
146,366411711,5755149906,115.30822446780626,50,False,,,,,,,,alley,0.919490846399867
147,366411711,5755175894,327.56331667721776,60,False,,,,,,,,main_road,0.9991883304918828
148,366411711,366458024,106.04728000888905,60,False,,,,,,,,main_road,0.9030207393788935
149,366413598,5350664366,12.585771138730431,50,False,,,,,,,,main_road,0.5425102107435882
150,366413598,366450163,106.84423328721316,60,True,,,,,,,,main_road,0.9045487828144186
151,366413630,366371975,56.98350009386163,50,False,,,,,,,,alley,0.7594027508234685
152,366413630,1497255676,99.96454769220776,50,False,,,,,,,,alley,0.8906235363161514
153,366413630,366446937,70.01981737226085,50,False,,,,,,,,alley,0.8079670766774714
154,366413742,366405871,60.37887771098186,50,False,,,,,,,,main_road,0.772814973429095
155,366413742,1671468663,181.58337115241937,50,False,,,,,,,,main_road,0.9800972666775288
156,366413742,1497255690,83.82893511918184,50,False,,,,,,,,alley,0.8508573244691147
157,366414422,1998235306,414.3593800214144,50,False,,,,,,,,main_road,0.9998801836314467
158,366414422,5737980933,73.08754621202974,50,False,,,,,,,,main_road,0.8182442162442458
159,366414422,2489019333,46.70617051720541,50,False,,,,,,,,alley,0.7156114892192519
160,366414641,366404504,237.65938374163824,50,False,,,,,,,,alley,0.9941372277299397
161,366414641,3631245426,79.53869863075309,60,True,,,,,,,,main_road,0.8384503349846599
162,366416151,366448590,42.977993529684106,50,False,,,,,,,,main_road,0.6985896752548975
163,366416151,366431796,203.90003946697726,60,True,,,,,,,,main_road,0.9877374867965492
164,366417290,5778872968,12.718273019356678,60,True,,,,,,,,main_road,0.543235246360063
165,366417290,5350664362,164.254180255732,60,True,,,,,,,,main_road,0.9711029140000716
166,366417336,366386086,193.04043351932677,50,False,,,,,,,,alley,0.9844713678843637
167,366417336,366446528,189.73250485212054,50,False,,,,,,,,alley,0.9833160024229429
168,366417336,366389762,174.22308511515263,50,False,,,,,,,,alley,0.9766721435206939
169,366417336,366455478,133.97789482519838,50,False,,,,,,,,alley,0.9451690711360986
170,366417336,5757778742,161.33139459443018,50,False,,,,,,,,main_road,0.969238452563671
171,366417633,2403042643,8.194457862053978,50,False,,,,,,,,alley,0.5183980159324171
172,366417633,2022548955,5.977365051341576,50,False,,,,,,,,main_road,0.506184465798223
173,366417633,2022548957,58.175656967126166,60,True,,,,,,,,main_road,0.7641727937005486
174,366417938,366478536,49.85357197350287,60,False,,,,,,,,main_road,0.7295213154201041
175,366417938,366414641,129.01786514657437,60,True,,,,,,,,main_road,0.9392173390037702
176,366417938,2030639193,115.49474688245117,60,True,,,,,,,,main_road,0.9197947785783126
177,366418591,5755149872,249.02924930917808,60,False,,,,,,,,main_road,0.9954313324028612
178,366418591,11098799675,9.680332573453056,60,True,,,,,,,,main_road,0.526572031965121
179,366418696,5733023082,22.24626032404854,50,False,,,,,,,,alley,0.5947080646264102
180,366418696,5733023090,12.740910892305779,50,False,,,,,,,,alley,0.5433591000592258
181,366418696,366391224,131.61022950314273,50,False,,,,,,,,alley,0.9423997770717623
182,366419346,10118771782,223.17119700921938,60,True,,,,,,,,main_road,0.9919483407985716
183,366419346,366468735,280.31584156444575,60,True,,,,,,,,main_road,0.9977029130469406
184,366420858,5778236310,32.825614602601284,60,True,,,,,,,,main_road,0.6494754615254462
185,366420858,5110361177,55.40193450625166,50,False,,,,,,,,alley,0.7529735881781029
186,366421019,4235815135,48.10116089840118,50,False,,,,,,,,alley,0.7218295939799874
187,366421019,8359515054,72.87384885420153,60,True,,,,,,,,main_road,0.8175423998816167
188,366421962,2408534558,20.235632387363797,50,False,,,,,,,,main_road,0.5839790055717883
189,366421962,735998202,46.30933931997586,50,False,,,,,,,,main_road,0.7138274076032486
190,366423300,1497255677,65.89866393104032,50,False,,,,,,,,alley,0.7934723477115044
191,366423565,2351201590,14.024003126214113,60,True,,,,,,,,alley,0.5503697856945771
192,366423565,366441473,125.0640566172376,60,True,,,,,,,,main_road,0.9340456295111966
193,366423832,366450137,73.93272064658596,50,False,,,,,,,,alley,0.8209993277546107
194,366423832,366433763,48.5420874674573,60,True,,,,,,,,main_road,0.7237775316409785
195,366425805,5773400774,107.53500586696664,50,False,,,,,,,,main_road,0.9058557798496364
196,366425805,5463799687,113.75330068170204,50,False,,,,,,,,main_road,0.9169159934902267
197,366425805,366469125,316.56734266648715,50,False,,,,,,,,alley,0.998965857109006
198,366426183,5755149872,23.09737622559569,60,False,,,,,,,,main_road,0.59922328316796
199,366426183,12972284607,85.56875787203273,50,False,,,,,,,,main_road,0.8556602608410302
200,366426183,366432300,55.896902541596006,60,False,,,,,,,,main_road,0.7549980090514928
201,366428195,2036251714,72.03197955221195,50,False,,,,,,,,alley,0.8147570861044073
202,366428195,538184348,39.335251785655934,50,False,,,,,,,,alley,0.6814122932330023
203,366428195,2036251739,90.51758228378827,50,False,,,,,,,,alley,0.8686213357031295
204,366428309,366400308,59.12221244875047,50,False,,,,,,,,alley,0.7679132978476145
205,366428309,2030639504,72.38330590683739,50,False,,,,,,,,alley,0.8159234199535385
206,366428309,5778363375,160.97111386738555,50,False,,,,,,,,alley,0.9690007128679843
207,366428309,2030639502,152.69296715597176,50,False,,,,,,,,alley,0.9630226255608252
208,366429369,1497313096,42.40344016649059,50,False,,,,,,,,main_road,0.6959154310409386
209,366429369,366429537,37.59408652374963,50,False,,,,,,,,alley,0.6730203441834974
210,366429369,7975327079,93.28145315630273,50,False,,,,,,,,main_road,0.8754211265361753
211,366429537,1497313091,38.802348153543505,50,False,,,,,,,,alley,0.6788559943648886
212,366429537,366429369,37.59408652374963,50,False,,,,,,,,alley,0.6730203441834974
213,366429537,366454468,65.38242868854665,50,False,,,,,,,,alley,0.7916007677847652
214,366429720,366446264,107.70986070033413,50,False,,,,,,,,alley,0.9061840663363929
215,366429720,1497324789,39.80368198340315,50,False,,,,,,,,alley,0.6836503403648377
216,366429720,8816962827,39.276158170373996,50,False,,,,,,,,alley,0.6811293597350928
217,366429842,2030639419,64.80422859716882,50,False,,,,,,,,alley,0.7894897380055105
218,366430665,366448637,51.09952036328858,50,False,,,,,,,,alley,0.7349079346894754
219,366430665,366450105,74.27600791816158,50,False,,,,,,,,main_road,0.8221090169668557
220,366430665,366403574,63.83105210176417,50,False,,,,,,,,main_road,0.7859013198177537
221,366431307,5337055566,152.08334591112455,60,True,,,,,,,,main_road,0.9625409664712077
222,366431307,366378465,145.5672925867051,50,False,,,,,,,,main_road,0.9570019993957799
223,366431307,366433576,114.19828454537983,50,False,,,,,,,,main_road,0.9176604118214083
224,366431796,366457686,100.84865822862695,50,False,,,,,,,,main_road,0.8925081336845243
225,366431796,5778236281,127.52572348926066,60,True,,,,,,,,main_road,0.9373117026613669
226,366432015,3329711672,44.23984481728769,50,False,,,,,,,,alley,0.7044156655695857
227,366432300,366477806,67.19137173839616,50,False,,,,,,,,alley,0.7981043167084375
228,366432300,366426183,55.896902541596006,60,False,,,,,,,,main_road,0.7549980090514928
229,366432300,5755149899,107.10214653616235,60,False,,,,,,,,main_road,0.9050386633307811
230,366433576,5337055552,12.685288531522767,50,False,,,,,,,,main_road,0.543054775898955
231,366433576,5337055566,81.58221082914652,60,True,,,,,,,,main_road,0.8444609294474609
232,366433576,366431307,114.19828454537985,50,False,,,,,,,,main_road,0.9176604118214083
233,366433635,366458462,98.53218658150016,60,False,,,,,,,,main_road,0.8875087554417249
234,366433635,2351201568,25.806582718428473,60,True,,,,,,,,main_road,0.6134806895895336
235,366433763,5337055594,92.12118818279507,50,False,,,,,,,,alley,0.8726041172196133
236,366433763,366421019,47.4555953908019,60,True,,,,,,,,main_road,0.7189624182980683
237,366435365,2351201575,8.749623964599401,50,False,,,,,,,,main_road,0.5214534543866902
238,366435365,2021899490,109.28610587598138,50,False,,,,,,,,main_road,0.9090973834464018
239,366435365,692838889,163.27137928053514,60,True,,,,,,,,main_road,0.9704885490361452
240,366435540,5773400789,4.8504276482788935,50,False,,,,,,,,alley,0.49997262993415537
241,366435540,5773400656,82.3423409619201,50,False,,,,,,,,alley,0.8466496936921905
242,366435540,5773400665,31.33480518621316,50,False,,,,,,,,alley,0.641955676825833
243,366435784,2925962144,198.85461142230096,50,False,,,,,,,,alley,0.9863142517946583
244,366436544,2692283106,50.30959597275536,50,False,,,,,,,,main_road,0.7315008183863551
245,366436544,4089515445,128.83317243472456,50,False,,,,,,,,main_road,0.938984436211136
246,366436544,2030639437,51.10562949078467,50,False,,,,,,,,main_road,0.7349341767137197
247,366436544,366474902,110.00871491913657,50,False,,,,,,,,main_road,0.9104055457043242
248,366438352,10910534491,36.08351948355987,50,False,,,,,,,,main_road,0.665648760577981
249,366438352,12313135298,256.10926560614297,60,True,,,,,,,,main_road,0.9960890899444504
250,366440405,1276696934,105.1334803104011,50,False,,,,,,,,alley,0.9012418207616568
251,366440405,1276696958,43.69340149782351,60,True,,,,,,,,main_road,0.7019007496280509
252,366440827,729523408,16.447468055242016,50,False,,,,,,,,main_road,0.563554739439129
253,366440827,366441141,181.71929957920318,60,True,,,,,,,,main_road,0.9801556474202618
254,366441086,5869995991,300.22183567458757,50,False,,,,,,,,main_road,0.9985177851886636
255,366441086,5869995993,375.9492605047069,50,False,,,,,,,,alley,0.9997205757106797
256,366441086,8154276434,305.71749183245504,50,False,,,,,,,,main_road,0.9986867182035849
257,366441141,2030639374,97.11663841152253,60,True,,,,,,,,main_road,0.8843547139547906
258,366441141,366390689,476.97091273155024,60,True,,,,,,,,main_road,0.9999698710662525
259,366441465,5350663714,112.39525561600408,50,False,,,,,,,,alley,0.9146061288912106
260,366441465,5350663686,19.365228057890178,50,False,,,,,,,,alley,0.5793089405545461
261,366441465,5777274298,26.938184739486026,50,False,,,,,,,,alley,0.6193802219896094
262,366441473,366453833,176.7655231541304,50,False,,,,,,,,alley,0.9779158346004977
263,366441473,366448642,74.2411618506896,60,True,,,,,,,,main_road,0.8219966220120734
264,366442473,1497313144,50.33230714206647,50,False,,,,,,,,alley,0.7315991626754224
265,366442473,1497313141,72.35061136706712,50,False,,,,,,,,alley,0.8158151209928246
266,366442473,366377501,45.49343997948334,50,False,,,,,,,,alley,0.7101382927438319
267,366442473,5337055592,39.87807732377533,50,False,,,,,,,,alley,0.6840050054605571
268,366443071,1769496227,36.08747797001017,50,False,,,,,,,,main_road,0.6656681861210832
269,366443071,5738202406,30.32689611691114,50,False,,,,,,,,alley,0.6368315511668768
270,366443071,366404915,64.8406152124332,50,False,,,,,,,,main_road,0.7896230480151074
271,366443071,5740593355,139.006912471211,50,False,,,,,,,,alley,0.9506401192928748
272,366443394,366451565,125.40088571692242,50,False,,,,,,,,alley,0.9345016913653044
273,366443394,366469125,169.78974606333685,50,False,,,,,,,,alley,0.9743380539633897
274,366443394,366454490,146.58273765860528,50,False,,,,,,,,alley,0.9579139693274037
275,366443394,5755149893,225.3873439385589,60,True,,,,,,,,alley,0.9923293840250439
276,366446264,1497324788,42.04167328210323,50,False,,,,,,,,alley,0.6942247611688277
277,366446264,366400308,58.929749348257744,50,False,,,,,,,,alley,0.7671561066663298
278,366446264,366429720,107.70986070033412,50,False,,,,,,,,alley,0.9061840663363929
279,366446489,366402259,109.79957237448224,60,True,,,,,,,,main_road,0.9100286835002551
280,366446489,696860134,60.87586106744104,50,False,,,,,,,,alley,0.7747331939732282
281,366446528,366476094,74.43868375696772,50,False,,,,,,,,alley,0.8226329872638835
282,366446528,366417336,189.73250485212054,50,False,,,,,,,,alley,0.9833160024229429
283,366446528,4664496605,79.23901132555667,50,False,,,,,,,,alley,0.8375532682172607
284,366446528,366389762,240.38461176579366,50,False,,,,,,,,alley,0.9944772597568313
285,366446937,366413630,70.01981737226086,50,False,,,,,,,,alley,0.8079670766774715
286,366448590,5778363394,15.126699696507572,50,False,,,,,,,,main_road,0.5563789682039835
287,366448590,366416151,42.977993529684106,50,False,,,,,,,,main_road,0.6985896752548975
288,366448590,5337055598,100.86512578393099,50,False,,,,,,,,alley,0.8925429639866229
289,366448637,2030638523,60.712279184654626,50,False,,,,,,,,alley,0.7741030832185003
290,366448637,366430665,51.09952036328858,50,False,,,,,,,,alley,0.7349079346894754
291,366448637,2030638723,26.251675572745636,50,False,,,,,,,,alley,0.6158052350421415
292,366448642,2351201577,13.28072825299431,50,False,,,,,,,,alley,0.5463108639593425
293,366448642,2351201564,165.3816540299084,50,False,,,,,,,,alley,0.9717924374569299
294,366448642,366469508,150.24188547440005,60,True,,,,,,,,main_road,0.9610491562519246
295,366448854,366404915,43.05242423352831,50,False,,,,,,,,alley,0.6989351314736965
296,366448854,366388622,276.90589577464254,50,False,,,,,,,,alley,0.9975239844803537
297,366448854,1774952221,434.22248317136444,50,False,,,,,,,,alley,0.9999226741890908
298,366450045,1497255682,163.28059192044566,50,False,,,,,,,,alley,0.970494366394123
299,366450045,366371975,66.36934181194735,50,False,,,,,,,,alley,0.795167900791669
300,366450045,1497255677,33.1091428732183,50,False,,,,,,,,alley,0.6508973734678868
301,366450105,2030639681,53.863791951195864,50,False,,,,,,,,alley,0.7466111706736367
302,366450105,366430665,74.27600791816158,50,False,,,,,,,,main_road,0.8221090169668557
303,366450105,5735274031,36.410656752449015,50,False,,,,,,,,main_road,0.6672522267932
304,366450105,2030638665,51.176202971575144,50,False,,,,,,,,alley,0.7352372077474336
305,366450137,366423832,73.93272064658596,50,False,,,,,,,,alley,0.8209993277546107
306,366450137,5778236283,27.88642895318392,50,False,,,,,,,,alley,0.6242969100117497
307,366450137,5337055594,45.931479465990186,50,False,,,,,,,,alley,0.7121224007936541
308,366450163,6696632982,13.28834138459117,60,False,,,,,,,,main_road,0.5463524703840335
309,366450163,5767156427,117.59211447852321,50,False,,,,,,,,alley,0.9231409167280116
310,366450163,5764779820,117.65412760199595,60,True,,,,,,,,main_road,0.9232378778774581
311,366450818,2030638900,135.82979061050963,60,True,,,,,,,,main_road,0.9472471926604851
312,366451565,366469125,333.28286066277866,50,False,,,,,,,,alley,0.9992844329329513
313,366451565,366443394,125.40088571692243,50,False,,,,,,,,alley,0.9345016913653044
314,366451565,366478490,181.8435445250824,50,False,,,,,,,,alley,0.9802088633629882
315,366452436,5737751039,35.86403103788001,50,False,,,,,,,,alley,0.6645707837963357
316,366452436,366409902,16.232646420178938,50,False,,,,,,,,alley,0.5623893365887005
317,366452436,5737751041,13.75718127065609,50,False,,,,,,,,alley,0.5489134511258457
318,366453833,366441473,176.7655231541304,50,False,,,,,,,,alley,0.9779158346004977
319,366453833,2351201564,102.45080763248781,50,False,,,,,,,,alley,0.8958506064583212
320,366453833,5757535101,143.26143718971875,50,False,,,,,,,,alley,0.9548605403585837
321,366454468,1497313073,21.987421284411106,50,False,,,,,,,,alley,0.593331687572447
322,366454468,745747044,99.0188594223515,50,False,,,,,,,,alley,0.8885756569926141
323,366454468,366429537,65.38242868854665,50,False,,,,,,,,alley,0.7916007677847652
324,366454490,366443394,146.58273765860528,50,False,,,,,,,,alley,0.9579139693274037
325,366454490,5350663686,106.68100240152873,50,False,,,,,,,,main_road,0.9042375750904328
326,366454490,5671875722,190.7367609642912,50,False,,,,,,,,main_road,0.9836754198330883
327,366455251,366458462,36.444532765945524,50,False,,,,,,,,alley,0.6674180500478732
328,366455251,5773400794,72.23620877197757,50,False,,,,,,,,alley,0.8154357800564049
329,366455251,5773400801,49.94525185062319,50,False,,,,,,,,alley,0.7299200149009984
